frequency_hz,mean_distortion_db,median_distortion_db
3468.75,5.6635695,5.4517403
3500.0,5.6255913,5.4210453
3531.25,5.6487513,5.431278
3562.5,5.694866,5.4428673
3593.75,5.7212467,5.4368796
3625.0,5.7031507,5.47865
3656.25,5.737747,5.513176
3687.5,5.736197,5.505166
3718.75,5.7092495,5.4611845
3750.0,5.703635,5.5149736
3781.25,5.8160853,5.5865927
3812.5,5.7984295,5.5444393
3843.75,5.8300214,5.6214466
3875.0,5.8115845,5.601913
3906.25,5.838193,5.634603
3937.5,5.8449984,5.618561
3968.75,5.9207287,5.654497
4000.0,5.912511,5.647966
4031.25,5.934021,5.6801243
4062.5,5.946778,5.738633
4093.75,5.968829,5.7437105
4125.0,5.9545956,5.743721
4156.25,6.0132008,5.802229
4187.5,6.0007014,5.746895
4218.75,5.996564,5.7442
4250.0,6.0393434,5.8257556
4281.25,6.116743,5.8888307
4312.5,6.1219997,5.8586583
4343.75,6.1006603,5.896843
4375.0,6.1417522,5.9262652
4406.25,6.149268,5.9091625
4437.5,6.15976,5.8886757
4468.75,6.108125,5.9479985
4500.0,6.1424036,5.9359646
4531.25,6.172362,6.0074196
4562.5,6.2187767,6.0168724
4593.75,6.2718143,5.987487
4625.0,6.2904162,6.0123215
4656.25,6.2694116,6.041416
4687.5,6.236589,5.992669
4718.75,6.2209334,5.986643
4750.0,6.2316437,6.01964
4781.25,6.22476,6.0403357
4812.5,6.244622,6.062466
4843.75,6.3250127,6.100087
4875.0,6.2617965,6.0549355
4906.25,6.266095,6.0629177
4937.5,6.276238,6.0846663
4968.75,6.2650537,6.064619
5000.0,6.299051,6.070573
5031.25,6.310355,6.072961
5062.5,6.2909913,6.1009626
5093.75,6.337106,6.151602
5125.0,6.3328185,6.140445
5156.25,6.3141217,6.077923
5187.5,6.3294387,6.1181545
5218.75,6.2962623,6.096299
5250.0,6.258225,6.0834837
5281.25,6.318375,6.08813
5312.5,6.339851,6.1176777
5343.75,6.369679,6.137479
5375.0,6.32579,6.062208
5406.25,6.334603,6.072385
5437.5,6.374134,6.128443
5468.75,6.3984704,6.1558867
5500.0,6.393705,6.2026052
5531.25,6.3816986,6.0977764
5562.5,6.416129,6.1563034
5593.75,6.4383745,6.1468983
5625.0,6.4264092,6.163463
5656.25,6.433718,6.1705904
5687.5,6.4116683,6.1395082
5718.75,6.4012427,6.136936
5750.0,6.4626207,6.1320024
5781.25,6.4631977,6.1526794
5812.5,6.476202,6.121667
5843.75,6.5218177,6.122484
5875.0,6.5234556,6.159124
5906.25,6.501377,6.13964
5937.5,6.5182652,6.1805954
5968.75,6.5626063,6.271178
6000.0,6.5529094,6.197524
6031.25,6.5231776,6.1809807
6062.5,6.51882,6.2002206
6093.75,6.545101,6.2199774
6125.0,6.5671687,6.2272778
6156.25,6.524918,6.227317
6187.5,6.5338173,6.190238
6218.75,6.5478706,6.2544026
6250.0,6.527821,6.317128
6281.25,6.477221,6.2237577
6312.5,6.544466,6.2658176
6343.75,6.5399475,6.292878
6375.0,6.5380235,6.2881546
6406.25,6.510538,6.2929487
6437.5,6.50896,6.3024006
6468.75,6.552194,6.315422
6500.0,6.5803695,6.3906765
6531.25,6.6442986,6.4104805
6562.5,6.6344523,6.400362
6593.75,6.6685643,6.454733
6625.0,6.7074127,6.4714823
6656.25,6.6672106,6.4226823
6687.5,6.70871,6.4729867
6718.75,6.724762,6.4939523
6750.0,6.73342,6.5121384
6781.25,6.751511,6.5489655
6812.5,6.772856,6.5522738
6843.75,6.8458214,6.627137
6875.0,6.929101,6.6644382
6906.25,7.0254474,6.740744
6937.5,7.0275445,6.767317
6968.75,7.1189756,6.843767
7000.0,7.223566,6.9430137
7031.25,7.198977,6.886681
7062.5,7.3058314,7.0334063
7093.75,7.3392296,7.093989
7125.0,7.4106464,7.1468797
7156.25,7.4215975,7.138487
7187.5,7.4816,7.1927156
7218.75,7.5934696,7.347023
7250.0,7.6483264,7.4596663
7281.25,7.6596246,7.4686713
7312.5,7.714194,7.619816
7343.75,7.8102484,7.5989094
7375.0,7.912432,7.7315817
7406.25,7.993435,7.865866
7437.5,8.065165,7.861271
7468.75,8.158966,7.9861355
7500.0,8.205867,8.119204
7531.25,8.295684,8.249559
7562.5,8.374534,8.282555
7593.75,8.388081,8.305758
7625.0,8.512676,8.385233
7656.25,8.580167,8.5297575
7687.5,8.691938,8.552179
7718.75,8.706624,8.525499
7750.0,8.816405,8.70083
7781.25,8.9822855,8.774864
7812.5,9.067791,8.781681
7843.75,9.019284,8.894987
7875.0,9.0288515,8.802544
7906.25,9.0480795,8.751944
7937.5,9.076006,8.777472
7968.75,9.457912,9.026575
8000.0,12.611621,12.049381
