dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,spectral_distortion,lsd_db,retained_bandwidth_hz,hf_power_change_db,estimated_delay_samples,estimated_delay_ms
test-clean,151,121,127105,17,opus,8k,358.3910827636719,16.905742645263672,4375.0,-20.060283709414616,2,0.125
test-clean,151,121,127105,17,opus,6k,361.28253173828125,17.023815155029297,4250.0,-20.00678757658531,1,0.0625
test-clean,2382,8455,210777,26,mp3,128k,14.281932830810547,2.715812921524048,7312.5,-1.3246685898564299,0,0.0
test-clean,2382,8455,210777,26,mp3,64k,17.701274871826172,3.31494402885437,7312.5,-1.278838166663903,0,0.0
test-clean,2382,8455,210777,26,mp3,32k,35.02103805541992,5.093288421630859,7312.5,-0.8168865841272078,0,0.0
test-clean,2382,8455,210777,26,mp3,24k,66.42498779296875,6.836643218994141,5812.5,-2.501321668487018,0,0.0
test-clean,2382,8455,210777,26,mp3,16k,105.72735595703125,8.813785552978516,5562.5,-3.433991306281239,0,0.0
test-clean,2382,8455,210777,26,opus,64k,2.4269540309906006,1.43019437789917,8000.0,-0.7277139604550198,0,0.0
test-clean,2382,8455,210777,26,opus,32k,14.680037498474121,3.533068895339966,8000.0,-3.75617664828444,0,0.0
test-clean,2382,8455,210777,26,opus,16k,26.04779624938965,4.827106475830078,8000.0,-2.720692169188858,0,0.0
test-clean,2382,8455,210777,26,opus,12k,31.212688446044922,5.337118625640869,8000.0,-1.2601557266005072,0,0.0
test-clean,2382,8455,210777,26,opus,8k,87.60880279541016,8.116861343383789,4875.0,-10.966886391785877,2,0.125
test-clean,2382,8455,210777,26,opus,6k,91.9449691772461,8.444849014282227,4875.0,-9.282041601572042,2,0.125
test-clean,68,1188,133604,4,mp3,128k,33.4943733215332,4.58595609664917,7281.25,-1.2354801495390821,0,0.0
test-clean,68,1188,133604,4,mp3,64k,37.995975494384766,5.083939075469971,7281.25,-1.2436619889074343,0,0.0
test-clean,68,1188,133604,4,mp3,32k,62.817317962646484,6.895310401916504,7281.25,-1.0090450932940305,0,0.0
test-clean,68,1188,133604,4,mp3,24k,119.19202423095703,9.284537315368652,5812.5,-2.060494290028592,0,0.0
test-clean,68,1188,133604,4,mp3,16k,182.2756805419922,11.629530906677246,5531.25,-2.4098532015697804,0,0.0
test-clean,68,1188,133604,4,opus,64k,2.4346120357513428,1.4357631206512451,8000.0,-0.6052106248034719,0,0.0
test-clean,68,1188,133604,4,opus,32k,19.497652053833008,4.173218250274658,8000.0,-3.2860104293302514,0,0.0
test-clean,68,1188,133604,4,opus,16k,33.92233657836914,5.581310749053955,8000.0,-3.196897785571526,0,0.0
test-clean,68,1188,133604,4,opus,12k,39.03596878051758,6.0312652587890625,8000.0,-2.156315831309144,0,0.0
test-clean,68,1188,133604,4,opus,8k,171.1299591064453,11.487048149108887,4406.25,-17.2717296032086,2,0.125
test-clean,68,1188,133604,4,opus,6k,173.81712341308594,11.681347846984863,4562.5,-15.04528830255378,2,0.125
test-clean,1477,5142,33396,15,mp3,128k,0.8107175230979919,0.8454333543777466,7281.25,-0.4446738269579601,0,0.0
test-clean,1477,5142,33396,15,mp3,64k,6.1329522132873535,2.181180953979492,7281.25,-0.45464709333928477,0,0.0
test-clean,1477,5142,33396,15,mp3,32k,34.5303840637207,5.243027687072754,7250.0,-0.2796378237985214,0,0.0
test-clean,1477,5142,33396,15,mp3,24k,71.25394439697266,7.58768892288208,5812.5,-0.18304825068234054,0,0.0
test-clean,1477,5142,33396,15,mp3,16k,159.01356506347656,11.21268367767334,5562.5,-1.7505500043091826,0,0.0
test-clean,1477,5142,33396,15,opus,64k,2.830692768096924,1.5471396446228027,8000.0,0.006367547404949855,0,0.0
test-clean,1477,5142,33396,15,opus,32k,10.745061874389648,3.197938919067383,8000.0,-0.3054402169606272,0,0.0
test-clean,1477,5142,33396,15,opus,16k,24.82419776916504,4.868122577667236,8000.0,-0.6493318653479879,0,0.0
test-clean,1477,5142,33396,15,opus,12k,31.06328773498535,5.450631618499756,8000.0,-0.3795061594609623,0,0.0
test-clean,1477,5142,33396,15,opus,8k,153.2530059814453,11.480124473571777,4687.5,-11.333568299312827,2,0.125
test-clean,1477,5142,33396,15,opus,6k,157.85317993164062,11.733325958251953,4656.25,-11.169971923357988,2,0.125
test-clean,2433,8463,287645,6,mp3,128k,37.508670806884766,5.268393516540527,7281.25,-0.8696633626028059,0,0.0
test-clean,2433,8463,287645,6,mp3,64k,41.76925277709961,5.701869010925293,7281.25,-0.848025104608865,0,0.0
test-clean,2433,8463,287645,6,mp3,32k,72.48908233642578,7.8064727783203125,7281.25,-0.4760576077512436,0,0.0
test-clean,2433,8463,287645,6,mp3,24k,179.77090454101562,12.144475936889648,5812.5,-3.214555568420756,0,0.0
test-clean,2433,8463,287645,6,mp3,16k,251.66754150390625,14.411389350891113,5562.5,-4.2353508306201295,0,0.0
test-clean,2433,8463,287645,6,opus,64k,3.856327533721924,1.8477410078048706,8000.0,-0.552340609492626,0,0.0
test-clean,2433,8463,287645,6,opus,32k,23.271047592163086,4.6141510009765625,8000.0,-2.969136674051192,0,0.0
test-clean,2433,8463,287645,6,opus,16k,39.063720703125,6.048048496246338,8000.0,-2.877331819801914,0,0.0
test-clean,2433,8463,287645,6,opus,12k,44.734405517578125,6.498485088348389,8000.0,-1.6729731317861931,0,0.0
test-clean,2433,8463,287645,6,opus,8k,251.77716064453125,14.495513916015625,4593.75,-15.728915049594658,2,0.125
test-clean,2433,8463,287645,6,opus,6k,253.61453247070312,14.60466194152832,4593.75,-13.769347889682686,2,0.125
test-clean,865,2830,3980,68,mp3,128k,45.98286819458008,5.3678412437438965,7281.25,-1.056166672174992,0,0.0
test-clean,865,2830,3980,68,mp3,64k,50.481239318847656,5.8022003173828125,7281.25,-1.0807207860140908,0,0.0
test-clean,865,2830,3980,68,mp3,32k,77.83600616455078,7.760101795196533,7312.5,-0.630853879467262,0,0.0
test-clean,865,2830,3980,68,mp3,24k,189.22122192382812,11.660682678222656,5812.5,-3.2926643262763315,0,0.0
test-clean,865,2830,3980,68,mp3,16k,289.3445129394531,14.697037696838379,5562.5,-6.765774244451208,0,0.0
test-clean,865,2830,3980,68,opus,64k,4.078889846801758,1.9464564323425293,8000.0,-0.55104633095155,0,0.0
test-clean,865,2830,3980,68,opus,32k,24.031105041503906,4.764486789703369,8000.0,-3.3723739560788846,0,0.0
test-clean,865,2830,3980,68,opus,16k,39.44670104980469,6.162693023681641,8000.0,-2.895605668798269,0,0.0
test-clean,865,2830,3980,68,opus,12k,44.08701705932617,6.535406112670898,8000.0,-1.8199351503956658,0,0.0
test-clean,865,2830,3980,68,opus,8k,297.6930236816406,15.005671501159668,4406.25,-29.078499865840563,2,0.125
test-clean,865,2830,3980,68,opus,6k,297.3211669921875,15.023017883300781,4437.5,-27.210599554284865,2,0.125
test-clean,2487,8463,294828,25,mp3,128k,5.4174485206604,1.7441807985305786,7312.5,-0.4532777914005273,0,0.0
test-clean,2487,8463,294828,25,mp3,64k,10.653039932250977,2.87052845954895,7281.25,-0.45918681041848153,0,0.0
test-clean,2487,8463,294828,25,mp3,32k,50.952415466308594,6.598836898803711,7250.0,0.05208118364543006,0,0.0
test-clean,2487,8463,294828,25,mp3,24k,179.40696716308594,12.13516616821289,8000.0,-1.6787408114822528,0,0.0
test-clean,2487,8463,294828,25,mp3,16k,309.3927307128906,15.865979194641113,8000.0,-3.9926046812949223,0,0.0
test-clean,2487,8463,294828,25,opus,64k,2.883904457092285,1.5886485576629639,8000.0,-0.035517217106795375,0,0.0
test-clean,2487,8463,294828,25,opus,32k,17.444841384887695,4.083346366882324,8000.0,-1.4411021756532363,0,0.0
test-clean,2487,8463,294828,25,opus,16k,35.06538772583008,5.837968349456787,8000.0,-1.81257764004617,0,0.0
test-clean,2487,8463,294828,25,opus,12k,42.4847412109375,6.435594081878662,8000.0,-1.67101442774661,0,0.0
test-clean,2487,8463,294828,25,opus,8k,296.61505126953125,15.927022933959961,4437.5,-17.71292732158283,2,0.125
test-clean,2487,8463,294828,25,opus,6k,300.44744873046875,16.07417106628418,4406.25,-17.255225951623522,2,0.125
test-clean,1233,4507,16021,12,mp3,128k,13.773124694824219,2.9016830921173096,7281.25,-0.9341891813631962,0,0.0
test-clean,1233,4507,16021,12,mp3,64k,16.05453872680664,3.244323253631592,7281.25,-0.9260572677904287,0,0.0
test-clean,1233,4507,16021,12,mp3,32k,31.639970779418945,4.9835615158081055,7281.25,-0.6185463262830536,0,0.0
test-clean,1233,4507,16021,12,mp3,24k,62.057838439941406,6.69234037399292,5812.5,-2.1777696459396476,0,0.0
test-clean,1233,4507,16021,12,mp3,16k,91.86630249023438,8.30839729309082,5562.5,-3.565837886586398,0,0.0
test-clean,1233,4507,16021,12,opus,64k,3.125166416168213,1.7104833126068115,8000.0,-0.5293728901525485,0,0.0
test-clean,1233,4507,16021,12,opus,32k,15.573505401611328,3.776400566101074,8000.0,-3.322357276501272,0,0.0
test-clean,1233,4507,16021,12,opus,16k,28.04898452758789,5.117197036743164,8000.0,-3.230441756448241,0,0.0
test-clean,1233,4507,16021,12,opus,12k,33.513858795166016,5.6202569007873535,8000.0,-2.0898873462007512,0,0.0
test-clean,1233,4507,16021,12,opus,8k,100.35832977294922,8.745741844177246,4500.0,-13.989258699639882,2,0.125
test-clean,1233,4507,16021,12,opus,6k,104.57524871826172,9.048840522766113,4656.25,-13.504881865479097,2,0.125
test-clean,2476,8463,294828,14,mp3,128k,4.423058032989502,1.709407925605774,8000.0,-0.44237106559871253,0,0.0
test-clean,2476,8463,294828,14,mp3,64k,9.893611907958984,2.843019962310791,8000.0,-0.43840382188468147,0,0.0
test-clean,2476,8463,294828,14,mp3,32k,50.31145095825195,6.587889194488525,8000.0,-0.17718040614201486,0,0.0
test-clean,2476,8463,294828,14,mp3,24k,176.0845947265625,12.487942695617676,8000.0,-0.7874059228883677,0,0.0
test-clean,2476,8463,294828,14,mp3,16k,297.3568420410156,16.204334259033203,5562.5,-2.340924027268692,0,0.0
test-clean,2476,8463,294828,14,opus,64k,2.927363872528076,1.6248078346252441,8000.0,-0.021022757031403196,0,0.0
test-clean,2476,8463,294828,14,opus,32k,17.581375122070312,4.110733509063721,8000.0,-1.2611194535133272,0,0.0
test-clean,2476,8463,294828,14,opus,16k,35.053070068359375,5.844088554382324,8000.0,-1.932923439499108,0,0.0
test-clean,2476,8463,294828,14,opus,12k,41.745643615722656,6.388108253479004,8000.0,-1.344718165400659,0,0.0
test-clean,2476,8463,294828,14,opus,8k,300.28466796875,16.473846435546875,4312.5,-18.48105756854747,2,0.125
test-clean,2476,8463,294828,14,opus,6k,300.7693176269531,16.506811141967773,8000.0,-18.061213504039387,2,0.125
test-clean,1893,6829,68769,33,mp3,128k,33.456809997558594,4.980435848236084,7281.25,-0.7963241693285501,0,0.0
test-clean,1893,6829,68769,33,mp3,64k,38.0146598815918,5.4752092361450195,7281.25,-0.7643656855060156,0,0.0
test-clean,1893,6829,68769,33,mp3,32k,67.56122589111328,7.641449928283691,7281.25,-0.3521987560933224,0,0.0
test-clean,1893,6829,68769,33,mp3,24k,149.2240753173828,11.161651611328125,5812.5,-1.5469060632425167,0,0.0
test-clean,1893,6829,68769,33,mp3,16k,228.55670166015625,13.877626419067383,5562.5,-2.3788988703839022,0,0.0
test-clean,1893,6829,68769,33,opus,64k,3.4382150173187256,1.7610198259353638,8000.0,-0.25121380206579436,0,0.0
test-clean,1893,6829,68769,33,opus,32k,23.3702335357666,4.689927101135254,8000.0,-2.8793699177097425,0,0.0
test-clean,1893,6829,68769,33,opus,16k,40.19162368774414,6.212306022644043,8000.0,-3.5398545558752925,0,0.0
test-clean,1893,6829,68769,33,opus,12k,45.291622161865234,6.618110656738281,8000.0,-2.3859507248315324,0,0.0
test-clean,1893,6829,68769,33,opus,8k,226.95286560058594,13.921341896057129,4468.75,-19.839954333770226,2,0.125
test-clean,1893,6829,68769,33,opus,6k,227.68588256835938,13.995694160461426,4562.5,-17.843364804604267,2,0.125
test-clean,1393,4992,41806,5,mp3,128k,17.12891960144043,2.3074963092803955,7281.25,-1.1028559873274613,0,0.0
test-clean,1393,4992,41806,5,mp3,64k,20.392181396484375,3.0376760959625244,7281.25,-1.11270297276456,0,0.0
test-clean,1393,4992,41806,5,mp3,32k,37.96871566772461,4.9455485343933105,7281.25,-1.0274199824596961,0,0.0
test-clean,1393,4992,41806,5,mp3,24k,83.13838958740234,7.005908489227295,5812.5,-3.9894902165847927,0,0.0
test-clean,1393,4992,41806,5,mp3,16k,123.87184143066406,9.063450813293457,5562.5,-6.040308424450963,0,0.0
test-clean,1393,4992,41806,5,opus,64k,2.400125741958618,1.3553348779678345,8000.0,-0.48220723153304046,0,0.0
test-clean,1393,4992,41806,5,opus,32k,12.338617324829102,3.1787233352661133,8000.0,-3.090474818015722,0,0.0
test-clean,1393,4992,41806,5,opus,16k,23.381988525390625,4.545420169830322,8000.0,-2.8752598165036476,0,0.0
test-clean,1393,4992,41806,5,opus,12k,28.980138778686523,5.128888130187988,8000.0,-1.4165326010326742,0,0.0
test-clean,1393,4992,41806,5,opus,8k,134.69676208496094,9.10079574584961,4656.25,-20.824951571701963,2,0.125
test-clean,1393,4992,41806,5,opus,6k,137.21604919433594,9.398876190185547,4718.75,-17.2573769190017,1,0.0625
test-clean,386,1580,141083,52,mp3,128k,75.43838500976562,7.433330059051514,7281.25,-1.3079126810760924,0,0.0
test-clean,386,1580,141083,52,mp3,64k,81.19012451171875,7.842235565185547,7281.25,-1.3358258124498756,0,0.0
test-clean,386,1580,141083,52,mp3,32k,109.59333038330078,9.560930252075195,7281.25,-0.7968185973567444,0,0.0
test-clean,386,1580,141083,52,mp3,24k,274.31817626953125,14.629547119140625,5781.25,-3.401847686170663,0,0.0
test-clean,386,1580,141083,52,mp3,16k,395.2714538574219,17.766437530517578,5531.25,-5.0669300991598965,0,0.0
test-clean,386,1580,141083,52,opus,64k,5.175364971160889,2.220479726791382,8000.0,-0.8307222754316052,0,0.0
test-clean,386,1580,141083,52,opus,32k,27.088937759399414,5.128651142120361,8000.0,-3.901399161658836,0,0.0
test-clean,386,1580,141083,52,opus,16k,46.04361343383789,6.718280792236328,8000.0,-3.599325000942492,0,0.0
test-clean,386,1580,141083,52,opus,12k,51.52484893798828,7.111699104309082,8000.0,-1.9989203808441403,0,0.0
test-clean,386,1580,141083,52,opus,8k,385.726318359375,17.513093948364258,4468.75,-19.499132783143832,2,0.125
test-clean,386,1580,141083,52,opus,6k,386.31695556640625,17.60495948791504,4468.75,-18.084756531813486,2,0.125
test-clean,2216,7176,92135,29,mp3,128k,29.506454467773438,4.469754219055176,7281.25,-1.1805257551827433,0,0.0
test-clean,2216,7176,92135,29,mp3,64k,34.23362731933594,5.0316243171691895,7281.25,-1.1417528362140568,0,0.0
test-clean,2216,7176,92135,29,mp3,32k,61.45620346069336,7.123599052429199,7281.25,-0.7128171481917035,0,0.0
test-clean,2216,7176,92135,29,mp3,24k,150.19981384277344,10.92586612701416,5781.25,-3.246078580147602,0,0.0
test-clean,2216,7176,92135,29,mp3,16k,218.568115234375,13.249083518981934,5562.5,-5.4072437201258685,0,0.0
test-clean,2216,7176,92135,29,opus,64k,3.8802878856658936,1.8316274881362915,8000.0,-0.7163923631567144,0,0.0
test-clean,2216,7176,92135,29,opus,32k,22.2048397064209,4.4823174476623535,8000.0,-3.6357010814504416,0,0.0
test-clean,2216,7176,92135,29,opus,16k,37.583377838134766,5.926421642303467,8000.0,-2.9860352327185646,0,0.0
test-clean,2216,7176,92135,29,opus,12k,43.73440170288086,6.43196964263916,8000.0,-1.3641063518178242,0,0.0
test-clean,2216,7176,92135,29,opus,8k,205.8026885986328,12.922618865966797,4531.25,-22.126730722996697,2,0.125
test-clean,2216,7176,92135,29,opus,6k,208.15696716308594,13.10338020324707,4531.25,-21.050568769936238,2,0.125
test-clean,720,260,123286,18,mp3,128k,36.00088882446289,4.785752773284912,7281.25,-0.816651507105227,0,0.0
test-clean,720,260,123286,18,mp3,64k,40.1994514465332,5.210210800170898,7281.25,-0.7953037630774095,0,0.0
test-clean,720,260,123286,18,mp3,32k,68.3362045288086,7.133583068847656,7281.25,-0.6188354691626842,0,0.0
test-clean,720,260,123286,18,mp3,24k,148.4931182861328,10.24039077758789,5812.5,-2.2440378627064175,0,0.0
test-clean,720,260,123286,18,mp3,16k,212.26028442382812,12.408102035522461,5562.5,-2.869255769056371,0,0.0
test-clean,720,260,123286,18,opus,64k,3.1432595252990723,1.6118561029434204,8000.0,-0.3825054322382337,0,0.0
test-clean,720,260,123286,18,opus,32k,20.85796546936035,4.230991363525391,8000.0,-3.348079797720527,0,0.0
test-clean,720,260,123286,18,opus,16k,34.8343391418457,5.537506580352783,8000.0,-3.3778040515922845,0,0.0
test-clean,720,260,123286,18,opus,12k,39.373931884765625,5.922474384307861,8000.0,-1.5734497721903238,0,0.0
test-clean,720,260,123286,18,opus,8k,209.38499450683594,12.212440490722656,4468.75,-19.47376808536596,2,0.125
test-clean,720,260,123286,18,opus,6k,210.2072296142578,12.332402229309082,4468.75,-16.3301849970511,2,0.125
test-clean,1130,4446,2271,17,mp3,128k,2.741678237915039,0.8990588784217834,7281.25,-0.47413966034292443,0,0.0
test-clean,1130,4446,2271,17,mp3,64k,5.094336032867432,1.7120121717453003,7281.25,-0.4861501157789324,0,0.0
test-clean,1130,4446,2271,17,mp3,32k,17.998506546020508,3.616448402404785,7281.25,-0.3986639638407529,0,0.0
test-clean,1130,4446,2271,17,mp3,24k,41.4351806640625,5.085695266723633,5812.5,-2.8375645779486485,0,0.0
test-clean,1130,4446,2271,17,mp3,16k,71.30473327636719,7.038910388946533,5562.5,-4.426647729517147,0,0.0
test-clean,1130,4446,2271,17,opus,64k,1.4685370922088623,1.102217674255371,8000.0,-0.14484990328123146,0,0.0
test-clean,1130,4446,2271,17,opus,32k,8.583579063415527,2.739464282989502,8000.0,-2.440598348966332,0,0.0
test-clean,1130,4446,2271,17,opus,16k,19.10148048400879,4.19891881942749,8000.0,-2.4257594880995943,0,0.0
test-clean,1130,4446,2271,17,opus,12k,24.756099700927734,4.820991516113281,8000.0,-0.8982443026647237,0,0.0
test-clean,1130,4446,2271,17,opus,8k,66.8606185913086,6.625152111053467,4718.75,-19.13580119996849,2,0.125
test-clean,1130,4446,2271,17,opus,6k,70.71453094482422,6.999439239501953,4875.0,-16.516029600151082,2,0.125
test-clean,705,260,123286,3,mp3,128k,26.385509490966797,3.449991464614868,7281.25,-0.8141304332526738,0,0.0
test-clean,705,260,123286,3,mp3,64k,29.465499877929688,3.8682096004486084,7281.25,-0.8011094121353437,0,0.0
test-clean,705,260,123286,3,mp3,32k,47.32557678222656,5.396658897399902,7281.25,-0.4623101766140703,0,0.0
test-clean,705,260,123286,3,mp3,24k,109.58064270019531,7.891129970550537,5812.5,-1.4884642102421661,0,0.0
test-clean,705,260,123286,3,mp3,16k,164.42269897460938,9.859057426452637,5531.25,-3.1172076630152246,0,0.0
test-clean,705,260,123286,3,opus,64k,2.299621820449829,1.2722138166427612,8000.0,-0.33475285662865645,0,0.0
test-clean,705,260,123286,3,opus,32k,15.741169929504395,3.353633403778076,8000.0,-3.023624524341266,0,0.0
test-clean,705,260,123286,3,opus,16k,26.478036880493164,4.45231294631958,8000.0,-2.758691768825959,0,0.0
test-clean,705,260,123286,3,opus,12k,30.10390853881836,4.803299903869629,8000.0,-1.088800014157854,0,0.0
test-clean,705,260,123286,3,opus,8k,169.25245666503906,9.842034339904785,4531.25,-19.37999808561394,2,0.125
test-clean,705,260,123286,3,opus,6k,170.27511596679688,10.00607967376709,4531.25,-16.44179962921797,2,0.125
test-clean,2352,8230,279154,40,mp3,128k,15.039285659790039,2.5566165447235107,7281.25,-0.791537760817332,0,0.0
test-clean,2352,8230,279154,40,mp3,64k,17.631235122680664,3.0349597930908203,7281.25,-0.7882404535080278,0,0.0
test-clean,2352,8230,279154,40,mp3,32k,33.477664947509766,4.709587574005127,7281.25,-0.6159235848617644,0,0.0
test-clean,2352,8230,279154,40,mp3,24k,75.15167999267578,6.775688171386719,5812.5,-2.0563587695926295,0,0.0
test-clean,2352,8230,279154,40,mp3,16k,110.96453094482422,8.459354400634766,5562.5,-2.9062727986892973,0,0.0
test-clean,2352,8230,279154,40,opus,64k,1.705875039100647,1.1293140649795532,8000.0,-0.3279790998553124,0,0.0
test-clean,2352,8230,279154,40,opus,32k,12.084344863891602,3.026865005493164,8000.0,-2.498298592257272,0,0.0
test-clean,2352,8230,279154,40,opus,16k,22.122039794921875,4.250514984130859,8000.0,-2.609990752401206,0,0.0
test-clean,2352,8230,279154,40,opus,12k,26.450986862182617,4.724475860595703,8000.0,-1.7157223100398773,0,0.0
test-clean,2352,8230,279154,40,opus,8k,112.33313751220703,8.302408218383789,4468.75,-22.75926934459725,2,0.125
test-clean,2352,8230,279154,40,opus,6k,115.07136535644531,8.590852737426758,4531.25,-20.82697363984434,2,0.125
test-clean,1215,4446,2275,40,mp3,128k,56.81432342529297,6.055861473083496,7281.25,-1.1720815093943187,0,0.0
test-clean,1215,4446,2275,40,mp3,64k,63.4199333190918,6.674174785614014,7281.25,-1.172191213669735,0,0.0
test-clean,1215,4446,2275,40,mp3,32k,104.95377349853516,9.189173698425293,7281.25,-0.9745029756898566,0,0.0
test-clean,1215,4446,2275,40,mp3,24k,248.9456024169922,13.82662582397461,5812.5,-3.3609620553943342,0,0.0
test-clean,1215,4446,2275,40,mp3,16k,354.9621887207031,16.64418601989746,5562.5,-4.707091293163197,0,0.0
test-clean,1215,4446,2275,40,opus,64k,5.533907413482666,2.263962984085083,8000.0,-0.724128681108887,0,0.0
test-clean,1215,4446,2275,40,opus,32k,23.706523895263672,4.741990566253662,8000.0,-3.6703488402028257,0,0.0
test-clean,1215,4446,2275,40,opus,16k,40.58516311645508,6.246814727783203,8000.0,-3.5383001909506255,0,0.0
