dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,drift_conv,sdrift_conv,drift_layer_1,sdrift_layer_1,drift_layer_2,sdrift_layer_2,drift_layer_3,sdrift_layer_3,drift_layer_4,sdrift_layer_4,drift_layer_5,sdrift_layer_5,drift_layer_6,sdrift_layer_6,drift_layer_7,sdrift_layer_7,drift_layer_8,sdrift_layer_8,drift_layer_9,sdrift_layer_9,drift_layer_10,sdrift_layer_10,drift_layer_11,sdrift_layer_11,drift_layer_12,sdrift_layer_12
test-clean,1426,5105,28240,9,opus,16k,0.0814357,0.0865399,0.0614806,0.0879902,0.0556861,0.0843019,0.04872,0.0747295,0.0420306,0.0614682,0.0353809,0.0459887,0.031076,0.0385484,0.0287111,0.0348395,0.0280378,0.0327802,0.0234877,0.0329555,0.0194457,0.0368713,0.000778437,0.0298401,0.0145282,0.0342943
test-clean,1426,5105,28240,9,opus,12k,0.123639,0.130854,0.0994376,0.140864,0.0897992,0.135724,0.0800701,0.123251,0.0701432,0.103132,0.0586938,0.0789375,0.0500477,0.0642169,0.0451763,0.0574318,0.0428125,0.0531614,0.0365583,0.0523713,0.0283061,0.052398,0.00124168,0.0486749,0.0244318,0.0573283
test-clean,1426,5105,28240,9,opus,8k,0.326748,0.336636,0.253097,0.341049,0.244558,0.353534,0.215846,0.322166,0.185716,0.270039,0.150778,0.202118,0.127718,0.163308,0.11381,0.143795,0.103048,0.123924,0.0789642,0.109145,0.0483249,0.09053,0.00213391,0.0719677,0.0403451,0.0960213
test-clean,1426,5105,28240,9,opus,6k,0.399965,0.414038,0.323507,0.435357,0.316833,0.459354,0.282568,0.421781,0.246516,0.358991,0.197531,0.264636,0.163999,0.209982,0.141519,0.178409,0.125032,0.152022,0.0966119,0.132477,0.0611021,0.110397,0.00279075,0.0973236,0.0494342,0.118211
test-clean,2590,908,157963,27,mp3,128k,0.0083167,0.00878322,0.00724727,0.0100917,0.00634003,0.00937849,0.00561559,0.00842577,0.00453848,0.00686145,0.00441068,0.00617099,0.00562531,0.00851548,0.00567126,0.00729966,0.00582701,0.00639862,0.00437993,0.00578278,0.00290656,0.00559092,4.47631e-05,0.00311911,0.000617743,0.0016185
test-clean,2590,908,157963,27,mp3,64k,0.01257,0.0133232,0.0106102,0.0148243,0.00924635,0.0137249,0.00829619,0.0125403,0.00676143,0.010437,0.00621331,0.0082255,0.00514072,0.0072189,0.00364548,0.00455427,0.00253868,0.00307024,0.00154448,0.00210255,0.000651598,0.00115263,3.83258e-05,0.00165838,0.000627875,0.0013665
test-clean,2590,908,157963,27,mp3,32k,0.0548981,0.0583001,0.0487387,0.0684348,0.0439832,0.066456,0.0396355,0.0614341,0.0308471,0.0460974,0.0234644,0.0333039,0.0260947,0.035984,0.027093,0.0354394,0.0301908,0.0366156,0.0247338,0.0341359,0.0175729,0.0342546,0.00029254,0.018712,0.0041545,0.0109223
test-clean,2590,908,157963,27,mp3,24k,0.119671,0.122573,0.116919,0.165782,0.121804,0.185576,0.106338,0.162214,0.0877464,0.133727,0.0739414,0.10205,0.0656782,0.0879471,0.0618131,0.0802611,0.0612158,0.0768918,0.0497916,0.0706628,0.0315529,0.0601522,0.0010488,0.0511631,0.0212581,0.0476194
test-clean,2590,908,157963,27,mp3,16k,0.212846,0.213753,0.202131,0.276813,0.213204,0.314125,0.188758,0.283835,0.154143,0.227014,0.127772,0.171216,0.109352,0.141381,0.103069,0.132655,0.0975619,0.12189,0.0758734,0.106427,0.0470363,0.0898486,0.00130093,0.0714406,0.0252246,0.0533263
test-clean,2590,908,157963,27,opus,64k,0.00559407,0.00595909,0.00428253,0.00615287,0.00338173,0.00506604,0.00309795,0.00458932,0.00293428,0.00443125,0.00312376,0.00440609,0.00319618,0.00453031,0.00470871,0.0062471,0.00688761,0.00842965,0.00609452,0.00858539,0.00469142,0.00978541,3.29614e-05,0.0036903,0.000249624,0.000888407
test-clean,2590,908,157963,27,opus,32k,0.042138,0.0441586,0.0313534,0.0435942,0.026511,0.0382726,0.0221449,0.0324069,0.0183544,0.0280524,0.0165708,0.022717,0.017581,0.0235216,0.0159096,0.0203379,0.0158371,0.0197452,0.0129552,0.0183603,0.00750673,0.0147148,0.000172377,0.0110221,0.00349808,0.00745076
test-clean,2590,908,157963,27,opus,16k,0.0925501,0.0979926,0.0737231,0.103752,0.0644268,0.0960509,0.0558184,0.0836694,0.0474228,0.0705389,0.0404562,0.0524587,0.0369313,0.0489129,0.0308189,0.0383402,0.0282534,0.0342861,0.0226839,0.0314841,0.0125984,0.0241666,0.000394285,0.0211681,0.00838709,0.0204865
test-clean,2590,908,157963,27,opus,12k,0.138458,0.146293,0.118569,0.166416,0.105793,0.157156,0.0912576,0.136102,0.0743944,0.110016,0.0585846,0.0775023,0.0533213,0.0725052,0.0443098,0.0585626,0.0398981,0.0540274,0.0328577,0.0489473,0.016951,0.032031,0.000948012,0.0411806,0.0207358,0.0542298
test-clean,2590,908,157963,27,opus,8k,0.360561,0.367238,0.260978,0.347441,0.255454,0.368366,0.222348,0.329179,0.185899,0.268781,0.147644,0.19972,0.125282,0.164092,0.113673,0.148452,0.108059,0.138554,0.0825211,0.116136,0.0511268,0.0951005,0.0020662,0.0913306,0.0446242,0.101802
test-clean,2590,908,157963,27,opus,6k,0.426709,0.437226,0.332126,0.441843,0.329225,0.472032,0.293806,0.429695,0.258792,0.374939,0.223316,0.306492,0.209747,0.280659,0.201586,0.266403,0.186936,0.242905,0.145276,0.203853,0.10364,0.181542,0.00632191,0.203117,0.10682,0.206232
test-clean,2285,8224,274381,5,mp3,128k,0.00999594,0.0105555,0.00720906,0.010003,0.00605589,0.00885874,0.00497043,0.00748307,0.00371218,0.00551289,0.00339544,0.00425881,0.00366294,0.00465381,0.00416803,0.00506282,0.00491327,0.0055235,0.00391799,0.00526667,0.00257009,0.00545806,6.25849e-05,0.00234729,0.00101888,0.00227547
test-clean,2285,8224,274381,5,mp3,64k,0.0154176,0.0162024,0.0113797,0.0158775,0.00974303,0.0145077,0.00823748,0.0126199,0.00596064,0.00881577,0.00462949,0.00593352,0.00389075,0.00490767,0.00378776,0.00459909,0.00385004,0.00442934,0.00298607,0.00405449,0.00187194,0.0037781,7.54595e-05,0.00228494,0.00149202,0.00387889
test-clean,2285,8224,274381,5,mp3,32k,0.0628593,0.0658336,0.0499347,0.0703099,0.0445916,0.0677138,0.039318,0.0606747,0.0294914,0.0440013,0.0213193,0.0280485,0.0178435,0.0227771,0.0156319,0.0192057,0.0142977,0.0172271,0.0110053,0.0153006,0.00651795,0.0127156,0.000404477,0.0091452,0.00820988,0.0219367
test-clean,2285,8224,274381,5,mp3,24k,0.120039,0.123995,0.0981169,0.137465,0.089837,0.13498,0.0784324,0.119276,0.0586381,0.0874549,0.0420972,0.0569668,0.0354939,0.0457808,0.0318527,0.0394081,0.0302461,0.0364872,0.024021,0.0332794,0.0143949,0.0277304,0.000950158,0.0189719,0.0129694,0.0336814
test-clean,2285,8224,274381,5,mp3,16k,0.198898,0.204611,0.173037,0.237818,0.161615,0.241358,0.14238,0.217284,0.110335,0.165419,0.0787205,0.10756,0.0592547,0.0776435,0.0495213,0.0639388,0.0427421,0.0549608,0.0331453,0.0469795,0.0203075,0.0369748,0.0017314,0.0371738,0.0251631,0.0572096
test-clean,2285,8224,274381,5,opus,64k,0.00515962,0.00552344,0.00316149,0.00465107,0.00245214,0.00374895,0.00207061,0.00310969,0.00171125,0.0024417,0.00191081,0.00238258,0.0035193,0.00443757,0.00421351,0.00492287,0.00494504,0.00525492,0.00403535,0.00516802,0.00267076,0.0057044,2.66433e-05,0.00182253,0.000762105,0.00164306
test-clean,2285,8224,274381,5,opus,32k,0.0320846,0.0345609,0.0190096,0.0269201,0.0156232,0.0233231,0.0132111,0.0199245,0.0105777,0.0155925,0.00890821,0.0115899,0.00970173,0.0123057,0.010711,0.0128408,0.0123732,0.0140367,0.00999695,0.0136309,0.00636953,0.0134053,0.000172675,0.00595361,0.00434446,0.011964
test-clean,2285,8224,274381,5,opus,16k,0.0816074,0.0872779,0.0568596,0.0814441,0.0483497,0.0733525,0.042468,0.0648592,0.0331591,0.0488386,0.023575,0.030653,0.0179358,0.0229083,0.01574,0.0192176,0.0150641,0.0180873,0.0118479,0.0163694,0.00722969,0.01413,0.000420928,0.0106771,0.00870121,0.0241783
test-clean,2285,8224,274381,5,opus,12k,0.12336,0.13133,0.0921181,0.131903,0.0792821,0.121021,0.0695979,0.106469,0.0552236,0.0814264,0.0399451,0.0523551,0.0306265,0.0389227,0.026671,0.0327078,0.0250557,0.0301497,0.0193089,0.0263996,0.0119284,0.022893,0.000678897,0.0169393,0.0135972,0.034809
test-clean,2285,8224,274381,5,opus,8k,0.2931,0.30551,0.221449,0.303657,0.210187,0.311132,0.180623,0.274362,0.145082,0.215245,0.107188,0.146052,0.0827808,0.108289,0.0695888,0.0895723,0.0605577,0.0783283,0.0467179,0.0663875,0.0294576,0.0542152,0.00201917,0.0488791,0.0313141,0.0782565
test-clean,2285,8224,274381,5,opus,6k,0.363408,0.378945,0.298856,0.406596,0.287958,0.426772,0.253474,0.3807,0.20835,0.305892,0.15816,0.21483,0.121767,0.158797,0.0986345,0.125298,0.0849799,0.108099,0.0641345,0.0898415,0.0408987,0.0736918,0.00311011,0.0706567,0.0421767,0.106111
test-clean,1736,61,70968,55,mp3,128k,0.00912923,0.00943601,0.00702888,0.00927156,0.00624979,0.00880361,0.00545484,0.00755256,0.00444663,0.00596672,0.00480282,0.00597477,0.0056991,0.00887394,0.00512278,0.00723565,0.00593621,0.00771576,0.00566256,0.00768316,0.00378793,0.00689375,3.58224e-05,0.00334007,0.000786126,0.0024364
test-clean,1736,61,70968,55,mp3,64k,0.0154988,0.0161503,0.0120837,0.0163569,0.010905,0.0157455,0.00994086,0.0143793,0.00771552,0.0105552,0.00707239,0.00892824,0.00481737,0.00656861,0.00444585,0.00680822,0.00410497,0.00644404,0.00299591,0.00484991,0.00113827,0.00207853,4.96507e-05,0.00267029,0.00252289,0.00549293
test-clean,1736,61,70968,55,mp3,32k,0.0734239,0.0764639,0.0662926,0.0900512,0.0601987,0.0889498,0.0548572,0.0821905,0.042393,0.0613538,0.0347598,0.0458528,0.0328705,0.0449437,0.0280493,0.0380315,0.0250733,0.0314463,0.0196428,0.0269049,0.0121927,0.0232367,0.000371277,0.0190484,0.0104811,0.0220245
test-clean,1736,61,70968,55,mp3,24k,0.146958,0.148064,0.136847,0.186732,0.135619,0.200142,0.123082,0.181392,0.103752,0.149477,0.0848264,0.115415,0.0716806,0.0939662,0.0611267,0.0811484,0.0569074,0.0715058,0.0440145,0.0592763,0.0250031,0.0449217,0.000694573,0.0367018,0.0214894,0.0485054
test-clean,1736,61,70968,55,mp3,16k,0.255574,0.256628,0.240714,0.321439,0.231509,0.334023,0.206686,0.300844,0.171937,0.249101,0.148178,0.203583,0.128352,0.170723,0.109265,0.145654,0.0995373,0.12748,0.0769348,0.105062,0.0490206,0.0846853,0.0016464,0.0691463,0.0340865,0.0746611
test-clean,1736,61,70968,55,opus,64k,0.00605297,0.00637114,0.00383735,0.00516146,0.00327373,0.00462675,0.00298941,0.00421935,0.00247842,0.00328219,0.00309229,0.0038408,0.00196409,0.0028531,0.00179994,0.00263566,0.0018602,0.00304788,0.00117433,0.00196528,0.000379682,0.000741899,1.23382e-05,0.000818014,0.000262856,0.0007689
test-clean,1736,61,70968,55,opus,32k,0.0369178,0.0383954,0.0268203,0.0362733,0.0227857,0.0326047,0.0204452,0.0290114,0.0173388,0.0244716,0.0160165,0.0209849,0.015092,0.019703,0.0138891,0.0189286,0.0134264,0.0175419,0.0100602,0.0142747,0.00526595,0.0101594,0.000110567,0.0070191,0.00450534,0.0110787
test-clean,1736,61,70968,55,opus,16k,0.0993982,0.104531,0.0768861,0.104386,0.0683224,0.0999419,0.0596122,0.0871017,0.0465043,0.0654939,0.0364186,0.0480685,0.0318577,0.0418625,0.0310656,0.0415848,0.0342746,0.0419803,0.0278528,0.0403276,0.0178309,0.0375181,0.000284135,0.0221052,0.00710368,0.0183553
test-clean,1736,61,70968,55,opus,12k,0.148219,0.155749,0.120348,0.163976,0.106393,0.156577,0.0948846,0.138328,0.073873,0.103608,0.0573846,0.0760909,0.0481068,0.0618784,0.0399077,0.0506321,0.0382426,0.046116,0.0291057,0.0383513,0.0170627,0.0305588,0.000318766,0.0194864,0.00522059,0.0129104
test-clean,1736,61,70968,55,opus,8k,0.336146,0.339984,0.270853,0.35381,0.258092,0.366728,0.230142,0.335129,0.190981,0.274097,0.151423,0.203421,0.123924,0.161146,0.101105,0.130195,0.0951054,0.11679,0.0727228,0.0970616,0.0437583,0.0787471,0.00117254,0.0574578,0.0275859,0.062991
test-clean,1736,61,70968,55,opus,6k,0.422069,0.432759,0.349246,0.452524,0.334065,0.467061,0.302262,0.433711,0.263261,0.373664,0.210046,0.280784,0.176514,0.227995,0.145924,0.186754,0.130154,0.159176,0.0994131,0.133202,0.0652534,0.110121,0.00354546,0.109234,0.0574715,0.119469
test-clean,243,1284,1180,31,mp3,128k,0.0045653,0.00489783,0.00321823,0.00450605,0.00291795,0.00433767,0.00246894,0.00385052,0.00178522,0.00261098,0.00123608,0.00171757,0.00102139,0.00135195,0.00167167,0.00217837,0.00352079,0.00453383,0.00350624,0.00501436,0.00258893,0.00507122,6.82473e-05,0.00307095,0.0011546,0.00284094
test-clean,243,1284,1180,31,mp3,64k,0.00980622,0.010472,0.00695997,0.00973463,0.0062741,0.00942671,0.00551569,0.00866318,0.00424284,0.00629067,0.00276566,0.00392461,0.00288332,0.00395757,0.00334561,0.00458133,0.00458282,0.00563592,0.00391889,0.00547886,0.00277811,0.00545317,0.000101328,0.00375664,0.00132489,0.00310099
test-clean,243,1284,1180,31,mp3,32k,0.0517666,0.0551664,0.0397236,0.0562773,0.0355451,0.054646,0.0312903,0.0502597,0.0237226,0.0350477,0.0154797,0.0210716,0.0141587,0.0183454,0.0130032,0.0165383,0.0118949,0.0144387,0.0101114,0.0144531,0.00673157,0.0126005,0.000624657,0.0139323,0.00648218,0.014753
test-clean,243,1284,1180,31,mp3,24k,0.117058,0.122091,0.0996078,0.139555,0.0945072,0.143424,0.084008,0.13354,0.0666063,0.0981624,0.0492171,0.0667637,0.0423908,0.0551341,0.0360715,0.0453482,0.0353991,0.0424361,0.0295445,0.0397548,0.0210879,0.0377932,0.00170767,0.0358981,0.0184463,0.0406636
test-clean,243,1284,1180,31,mp3,16k,0.191275,0.193959,0.174994,0.241299,0.163526,0.244007,0.142922,0.223173,0.11343,0.171724,0.0868661,0.11915,0.065847,0.087469,0.0501131,0.0647416,0.0390125,0.0499877,0.0313966,0.0436916,0.0237283,0.0385823,0.00399655,0.0614372,0.0499033,0.0905424
test-clean,243,1284,1180,31,opus,64k,0.0039764,0.00428879,0.0025627,0.00380015,0.00205982,0.00324798,0.00177938,0.0027523,0.00134945,0.0019486,0.00161213,0.00200444,0.00134349,0.002244,0.00076884,0.000988185,0.000640571,0.000892341,0.000466168,0.00074476,0.000258684,0.000443757,3.37958e-05,0.00069052,0.000532329,0.0010491
test-clean,243,1284,1180,31,opus,32k,0.0246266,0.0264976,0.0155487,0.0223085,0.0128893,0.0195163,0.0104429,0.0160632,0.0070858,0.0103801,0.0049684,0.00674808,0.0050686,0.00760818,0.0050922,0.00722122,0.0059123,0.00784081,0.00530475,0.00768572,0.0040338,0.00755376,0.000189543,0.00679368,0.00369811,0.00832129
test-clean,243,1284,1180,31,opus,16k,0.0708269,0.0757608,0.0512806,0.07421,0.0448846,0.070038,0.0397,0.0628921,0.0318952,0.0470792,0.0224705,0.0304976,0.0181974,0.0243436,0.0148447,0.0199299,0.0131046,0.0169169,0.0104376,0.0146773,0.0075568,0.013031,0.0010466,0.0173677,0.012827,0.0260705
test-clean,243,1284,1180,31,opus,12k,0.109791,0.117035,0.0849192,0.122263,0.0758491,0.117304,0.0657399,0.103903,0.0490845,0.0743853,0.0368183,0.049591,0.03053,0.0400739,0.0248087,0.0322601,0.0211,0.0263436,0.0167311,0.0223061,0.0126956,0.0215779,0.00123215,0.0252642,0.012109,0.0252935
test-clean,243,1284,1180,31,opus,8k,0.304998,0.312121,0.233523,0.30629,0.218959,0.310862,0.193265,0.290846,0.166624,0.254928,0.131747,0.186721,0.109222,0.148011,0.0864691,0.111824,0.0707517,0.0923889,0.0538761,0.0739695,0.043079,0.0637004,0.0191815,0.101634,0.0737496,0.134975
test-clean,243,1284,1180,31,opus,6k,0.383886,0.393594,0.310217,0.412067,0.289991,0.418625,0.257434,0.390148,0.216804,0.331425,0.175439,0.246447,0.146057,0.194635,0.121954,0.159564,0.102694,0.133553,0.07882,0.107411,0.06347,0.0965195,0.0185806,0.146585,0.0888455,0.160159
test-clean,468,1995,1836,2,mp3,128k,0.0108991,0.0113773,0.00719726,0.00938821,0.00657994,0.00900757,0.00613153,0.00881314,0.00536525,0.00769818,0.00398862,0.00535953,0.00332218,0.00465554,0.00248206,0.00323409,0.00213283,0.00290501,0.00163859,0.00230122,0.00112784,0.00226396,5.82337e-05,0.0026629,0.000683665,0.0016169
test-clean,468,1995,1836,2,mp3,64k,0.017558,0.0182224,0.0121747,0.0161777,0.0109463,0.0154755,0.00989926,0.0145747,0.00785315,0.0114927,0.00552791,0.00749832,0.00443935,0.00605583,0.00356013,0.00473392,0.00297254,0.00394481,0.00226253,0.00311744,0.00162232,0.00307238,9.36389e-05,0.00402015,0.00129235,0.00287515
test-clean,468,1995,1836,2,mp3,32k,0.0815929,0.083782,0.0628693,0.0850118,0.0572739,0.0834824,0.0556622,0.0855312,0.0472141,0.0720741,0.037936,0.0549884,0.0367172,0.0503332,0.0324952,0.0418395,0.032599,0.0380654,0.0282047,0.0353792,0.0197608,0.0312753,0.000779629,0.0341695,0.0155314,0.0328645
test-clean,468,1995,1836,2,mp3,24k,0.156383,0.155834,0.123853,0.164443,0.1183,0.17133,0.115207,0.172706,0.0980453,0.146874,0.0777228,0.105799,0.0592669,0.0812029,0.0459071,0.0629063,0.0369063,0.0526415,0.0326182,0.0477166,0.0239206,0.0452442,0.00139213,0.0629173,0.0237718,0.0517114
test-clean,468,1995,1836,2,mp3,16k,0.23347,0.229401,0.195324,0.256047,0.191063,0.274004,0.185638,0.276727,0.167789,0.249728,0.13775,0.191707,0.106587,0.143745,0.0812327,0.107666,0.0664366,0.093829,0.0586293,0.084456,0.0413492,0.0783467,0.00267535,0.117603,0.0561469,0.104825
test-clean,468,1995,1836,2,opus,64k,0.00665039,0.00695843,0.00392938,0.0054816,0.00330466,0.00486749,0.00268489,0.00396138,0.00249839,0.00391936,0.00303572,0.00390565,0.0022881,0.00386441,0.00124443,0.00168294,0.000915587,0.00130731,0.000678778,0.000952542,0.00041157,0.000885367,1.51396e-05,0.000743449,0.000187933,0.000431895
test-clean,468,1995,1836,2,opus,32k,0.0399901,0.0404177,0.0208128,0.0278081,0.01881,0.0265655,0.0179344,0.0246868,0.0179442,0.0233943,0.0159418,0.0185417,0.0151647,0.0197688,0.0130663,0.0154235,0.0140214,0.0156428,0.0114337,0.0138399,0.00836998,0.0148357,0.000178933,0.0107713,0.00206673,0.00531435
test-clean,468,1995,1836,2,opus,16k,0.1018,0.103369,0.0566325,0.0765744,0.0505347,0.0728648,0.0475221,0.067061,0.0438191,0.0599547,0.0294468,0.0377322,0.0281045,0.0352083,0.0265606,0.0320998,0.0314373,0.0351397,0.0259072,0.0301858,0.0162323,0.0254501,0.000353456,0.0201061,0.00373441,0.00961947
test-clean,468,1995,1836,2,opus,12k,0.145619,0.148779,0.0872181,0.119036,0.0833315,0.122281,0.0836391,0.120266,0.0743406,0.103263,0.0520302,0.0692772,0.0468231,0.0605031,0.0435501,0.055189,0.0500451,0.0544836,0.0413207,0.0466431,0.0251719,0.0377508,0.000535727,0.0292935,0.0111498,0.0244526
test-clean,468,1995,1836,2,opus,8k,0.314906,0.311377,0.20479,0.266068,0.206011,0.291108,0.204135,0.291843,0.193925,0.273332,0.167025,0.217856,0.154199,0.196595,0.141593,0.1753,0.147432,0.16806,0.126358,0.151694,0.0969765,0.153667,0.00368458,0.151284,0.0547592,0.121349
test-clean,468,1995,1836,2,opus,6k,0.360056,0.357644,0.264364,0.345013,0.254743,0.367688,0.235748,0.350408,0.208646,0.311692,0.167857,0.226936,0.138497,0.179587,0.121744,0.1559,0.121785,0.152754,0.101981,0.130845,0.0790264,0.125559,0.00469017,0.145114,0.0666053,0.136439
test-clean,1715,61,70968,34,mp3,128k,0.00763744,0.00807774,0.00595444,0.00832754,0.00532138,0.00792205,0.00484419,0.00763583,0.00534189,0.00852042,0.0075264,0.00948304,0.00614297,0.00886601,0.00547349,0.00711429,0.00594372,0.00748777,0.00451726,0.00601226,0.00248981,0.00402981,0.000266135,0.00276089,0.00144988,0.00444055
test-clean,1715,61,70968,34,mp3,64k,0.0121862,0.0128382,0.00929874,0.0130889,0.00857705,0.012951,0.00805652,0.0128187,0.00825578,0.012834,0.0100108,0.0132415,0.00875628,0.0124677,0.00733364,0.0090065,0.007837,0.00890911,0.00645471,0.00871593,0.00507772,0.0106343,0.000344813,0.00618637,0.00157911,0.00459766
test-clean,1715,61,70968,34,mp3,32k,0.0571883,0.0600541,0.0489781,0.0696071,0.0474334,0.0716862,0.045315,0.0705549,0.0430645,0.0635943,0.0377353,0.0487388,0.0324538,0.0435641,0.0270563,0.0347281,0.0261908,0.0318106,0.0207975,0.0273508,0.0130464,0.0228172,0.00158525,0.0135708,0.00622511,0.0132396
test-clean,1715,61,70968,34,mp3,24k,0.129237,0.133432,0.115446,0.163653,0.11549,0.176246,0.103426,0.161007,0.0882934,0.130899,0.073226,0.0985461,0.0654494,0.0905108,0.061285,0.0832821,0.0595092,0.0760145,0.0520886,0.0716987,0.0414411,0.0672498,0.0101579,0.0504136,0.0384149,0.0806423
test-clean,1715,61,70968,34,mp3,16k,0.222218,0.22456,0.209473,0.291111,0.211477,0.31624,0.192594,0.297658,0.163028,0.243429,0.130947,0.179627,0.129438,0.177378,0.122491,0.163116,0.115811,0.145797,0.0957656,0.132518,0.0718774,0.117338,0.0185867,0.0872487,0.0586246,0.110619
test-clean,1715,61,70968,34,opus,64k,0.0062502,0.00667959,0.00385493,0.00574321,0.00313002,0.00487268,0.00316107,0.00501263,0.00483435,0.00693566,0.00644237,0.0090124,0.0156602,0.0211602,0.02002,0.0259192,0.02582,0.0286012,0.0198094,0.0240929,0.011892,0.0215565,0.000179589,0.00771475,0.000754237,0.00241339
test-clean,1715,61,70968,34,opus,32k,0.0282785,0.0298088,0.0192528,0.0273325,0.0162698,0.0242826,0.0139933,0.0213987,0.011187,0.0170129,0.00946653,0.0123481,0.0103294,0.0139666,0.0100878,0.0133272,0.01077,0.0130885,0.00926065,0.0118702,0.00629377,0.0103462,0.000407517,0.00496548,0.00167847,0.00404835
test-clean,1715,61,70968,34,opus,16k,0.0720443,0.0756623,0.0551584,0.0794733,0.0479136,0.0731744,0.0426416,0.0659313,0.0384117,0.0565239,0.0354919,0.0457071,0.0362279,0.0478023,0.0328299,0.0408834,0.0338778,0.0381176,0.0266638,0.0339198,0.0179582,0.0327637,0.000988007,0.0133083,0.00446188,0.011574
test-clean,1715,61,70968,34,opus,12k,0.110763,0.116315,0.0915019,0.130302,0.0810719,0.124867,0.0704326,0.110822,0.0610653,0.0916497,0.050737,0.0669603,0.047488,0.0646599,0.0403503,0.0519559,0.0384834,0.0467758,0.0300854,0.039519,0.0205284,0.0336112,0.00343978,0.0202844,0.0115657,0.0272675
test-clean,1715,61,70968,34,opus,8k,0.269569,0.274907,0.218733,0.303761,0.223076,0.333318,0.207066,0.325175,0.181372,0.275069,0.145202,0.201638,0.130487,0.184583,0.116513,0.159801,0.100613,0.132965,0.0836819,0.117349,0.0597788,0.0932698,0.0186262,0.0764352,0.0552047,0.109084
test-clean,1715,61,70968,34,opus,6k,0.351313,0.360949,0.294011,0.404471,0.293697,0.438832,0.277323,0.431294,0.240865,0.367294,0.196012,0.275795,0.173782,0.245951,0.161953,0.223155,0.141215,0.187007,0.11501,0.160097,0.0904372,0.136755,0.0370744,0.15146,0.0953441,0.167933
test-clean,101,1188,133604,37,mp3,128k,0.0119299,0.0128359,0.00726223,0.0103049,0.00636303,0.00953156,0.00529373,0.00802827,0.00374007,0.00557238,0.00268555,0.00362235,0.00274009,0.0038507,0.00280964,0.00393456,0.00278276,0.00374848,0.00223833,0.00330472,0.00136322,0.00268596,4.82202e-05,0.00200093,0.00178057,0.00325894
test-clean,101,1188,133604,37,mp3,64k,0.0196732,0.0209697,0.0126029,0.0179186,0.0112748,0.0171261,0.0100889,0.0157479,0.00703347,0.0105915,0.00547576,0.00749749,0.00607407,0.00782478,0.0058316,0.00768709,0.00559014,0.00725049,0.0042184,0.0062446,0.0025875,0.00513774,7.42674e-05,0.0030061,0.00121295,0.0026539
test-clean,101,1188,133604,37,mp3,32k,0.0759169,0.0798577,0.0573899,0.0812353,0.0529469,0.0799773,0.0496522,0.0766584,0.0352924,0.052438,0.0248455,0.0329886,0.0208213,0.0278755,0.0175387,0.0249858,0.0147943,0.0219727,0.0110153,0.0178402,0.00522572,0.00992662,0.000232935,0.00910342,0.00539941,0.012126
test-clean,101,1188,133604,37,mp3,24k,0.130086,0.135377,0.103308,0.146925,0.0992068,0.151431,0.0887005,0.135438,0.0671948,0.0988888,0.0507112,0.0695587,0.0429063,0.0584025,0.0355586,0.0501784,0.0296637,0.0431312,0.0221586,0.0349283,0.010972,0.0204805,0.000614643,0.0213366,0.013242,0.0321514
test-clean,101,1188,133604,37,mp3,16k,0.225864,0.233402,0.189069,0.261432,0.183516,0.275856,0.161164,0.245036,0.125553,0.184462,0.0956949,0.132356,0.078025,0.104642,0.0643275,0.0871122,0.0544979,0.0757457,0.042057,0.0651849,0.0237171,0.0435498,0.00296861,0.0465401,0.0278285,0.0688094
test-clean,101,1188,133604,37,opus,64k,0.00508273,0.00552148,0.00303781,0.00446224,0.00258142,0.0039221,0.0025053,0.00387335,0.00306529,0.00469577,0.0049839,0.00607085,0.00578666,0.00654936,0.0058974,0.00662398,0.00638688,0.00670749,0.00511688,0.00664401,0.00354987,0.00724375,2.06232e-05,0.00209343,0.000217199,0.000796556
test-clean,101,1188,133604,37,opus,32k,0.0418711,0.0456433,0.0214825,0.0301087,0.0187065,0.0274307,0.0167305,0.024507,0.0150229,0.0214074,0.0143749,0.0184067,0.0148438,0.0190313,0.014047,0.0190481,0.0133739,0.0185755,0.0108818,0.0171789,0.00587064,0.0118435,0.000229657,0.00777656,0.00353885,0.00782806
